Usage Stats,Referral History,Customer Rank,target
1.0540752293445808,-2.010162510600144,-0.9186890270160956,0
2.0332512306892734,-0.21277582256667493,-2.9474506145713617,0
1.0492325343777122,-2.2398776267899194,-0.7770798923732359,0
0.837035231482089,-1.9265583108951123,-1.1136858388525563,0
1.193769794531386,-1.550953423297332,-1.5395855845905475,0
1.629792838250055,-2.12834691379095,-0.707782400960506,0
0.6332872146486667,-1.4063475152687064,-1.8074672856883096,0
0.6324090443247116,0.8063793188690878,-4.184185737405338,0
-0.5481210383485275,-1.181125937311883,-2.0348323570670814,0
2.7405179940641236,-3.365419475807699,0.7292010718471245,0
1.5636835756116498,-2.605274829498451,-0.2545182972447806,0
2.6265989932938583,-1.580671626888539,-1.298591272296313,0
1.0719041286495048,-2.072070814334936,-0.9255496929665027,0
1.6446043537985122,-2.205185945227223,-0.7537284409475173,0
3.5659089077565365,-2.2073998110087585,-0.36092214892979,0
2.0182462971835413,-2.6697759516792114,-0.06494080435354599,0
0.9574649782305101,-0.2268182291984009,-3.0441004540058123,0
2.6974089590874626,-1.4122799650219267,-1.4945160007800669,0
0.6729388835966982,-1.8759360617468468,-1.1418817747186918,0
2.134219633198957,-1.0891121156959374,-1.9309191427577754,0
1.0566818688570352,-1.0965432943931488,-2.0619226012860246,0
1.9533684066155201,-1.2770347065968286,-1.7374575137061905,0
0.7202644336927326,-2.2145941083756515,-0.7583883122674047,0
2.6512615689844328,-1.461651062669538,-1.44160655014482,0
0.1675421971663591,-3.586069598707306,0.6772081652757782,0
3.041684222193707,-0.7955992284945879,-2.1257497244489922,0
0.9213411135524386,-1.559642801329301,-1.4403730598200102,0
1.5921002881639117,-2.359943229046345,-0.3955073476811659,0
2.079977080739475,-1.4026820067244312,-1.5536051750141167,0
1.0926305306945243,-2.9278428507881467,0.11135507202116068,0
1.5001512570377127,-1.70123738441911,-1.32478066331429,0
1.4172105693623571,-0.7677651495200064,-2.3739624806932995,0
1.3837927376511883,-0.782358664711376,-2.255537778068116,0
4.089679275756611,0.30735115714645267,4.000771327250504,1
-0.46778911863109873,-0.8985260649805565,1.504776356901784,1
1.6009874810046278,-1.5687779074240653,-1.413060157262572,0
1.2004792277605536,0.25306727060134837,-3.5541930988353796,0
3.2427901169542652,-0.4797713426150578,-2.5877581744205007,0
1.4879713620057011,-0.4595377576297024,-2.7025562624757224,0
-0.04933626728403495,-0.5127856374718026,-2.803566111502996,0
-0.19754213326716652,-2.0931629448636664,-0.9921561371316958,0
2.7303103690005246,-2.28859600591175,-0.4022865073365589,0
2.846599332186555,-1.449887061001705,-1.385279047777037,0
1.9671067002622842,-2.245936948933667,-0.6123465619167119,0
1.3965416307705538,-3.0133849804778032,0.1797930708529356,0
0.3025848655163639,-2.9297768165108624,-0.036384711018312865,0
2.9250080668933998,0.058300325763119165,-3.125528852055025,0
0.6413802137174358,-1.3881225302489755,1.9638971868521975,1
1.2003952628596122,-1.7783296415082608,-1.2233371872916154,0
0.6401374545665999,-2.560706210842322,-0.42506693623656844,0
0.8446574019378194,-0.7939055447754759,-2.376064274299275,0
1.9779596509015065,-2.6337734001590167,-0.1884388760464335,0
2.5933432411079265,-0.9072353710445178,-2.0960524216983334,0
0.3849193927372745,-2.280983286380879,-0.6741853407092082,0
0.488264081815837,-1.1687437292191265,-1.9379041024126518,0
1.1362658955797875,-2.169160783100825,1.2456839411189997,1
1.6379461341460184,-1.1120120772818765,-1.8672935436222515,0
1.2215585171607364,-2.1605806287728386,1.9870577482526974,1
2.5450387872283,-0.7149578199304478,-2.2532346475678064,0
1.544465362427875,-2.7999203693924444,-0.039444014526821114,0
2.359185406633862,-2.6897098243912057,0.0026841814824061228,0
1.6762321790555688,-1.816036124644441,-1.0714036809070044,0
-0.8865200795271919,-1.8602728893721145,-1.3553581577051346,0
1.8266165362579794,-1.1867597032097255,-1.7224876791579906,0
0.5361081779789606,-1.5307900724269126,-1.600856630842688,0
1.3754509698734358,0.39482281931106455,-3.6652219495013307,0
3.1417697566499276,-1.0059661815062686,-1.8586036913162483,0
0.6181254087373367,-0.8664274772189929,-2.3951839167997715,0
1.7842450617645336,-1.3949480927530074,2.126280439551576,1
2.7110183657325413,-1.6560452850324405,-1.1902354843985052,0
2.8486558997089966,-2.787767873662956,0.11524558001414098,0
0.03263406620124609,-0.36612564989592444,-2.91627693266846,0
3.1493334653197884,-3.1437048675878714,0.5439727911519499,0
0.326938888881497,-3.777207642747143,0.9936952260759364,0
1.3040781339411283,-2.4971204499852573,-0.41766592325790786,0
2.690569622230403,-1.5634669265400207,-1.2525144441548104,0
1.0181055125947054,-1.762812221143482,-1.2537061364610034,0
2.565689377357798,-0.4473071840403571,-2.5857167799748773,0
1.8915015979295007,-1.50929170732631,1.0455458227717074,1
0.6863320164520538,-0.49139473507611076,-2.739412883560508,0
0.8707434762066735,-0.7695901253107328,-2.333706671221301,0
0.9193844423943598,-1.9704143702882457,-1.0137013285953513,0
0.7264004381951077,-1.9990141147152178,-1.0253344236342885,0
0.9516553840304814,-1.4574427518400612,-1.6025590402439152,0
1.6226922888122532,-3.0724162433825937,0.2796310668947499,0
1.9854106768745274,-2.2100517216120816,-0.7016695581589464,0
2.1093885131539647,-2.0176937081302855,-0.8647410412320582,0
1.8920559610958427,-1.4687541911838968,-1.522463633436955,0
1.5211471414429611,-1.3999324622521432,-1.6270645876831065,0
1.097014581225297,-0.8280427681466822,-2.297961144368293,0
0.1981922147637203,-1.5079508773455705,-1.7081995160251884,0
2.192300747504984,-1.7463864242508496,-1.1482948572314395,0
0.2691954411087394,-2.3493175190150195,-0.718668251918946,0
2.2819208371340878,-0.8246407598859148,-2.13776522892039,0
3.535785855935825,-0.26776998232437865,-2.6099320159881034,0
1.6563037565807142,-1.9263194468349287,1.5622743976435185,1
1.3134902756943148,-2.270401299052386,-0.6487346945408838,0
0.5426762645477485,-1.23432006039113,-1.907896668071099,0
0.154643370910718,-1.825071371778198,-1.247273587610101,0
1.9155148326381077,-1.9922843271018411,-0.8800267643985802,0
1.6880319481713266,-2.0022722087478324,-0.8939339125345164,0
1.4108101007934268,-2.1315958530429056,-0.8668919831908359,0
1.0193364863905086,-0.9101669604849304,-2.234678081679885,0
2.864892325476187,-0.8773078356798059,-1.9600113862023962,0
2.188328554819124,-1.4710624757379958,-1.4547583465077394,0
-0.4854186334448052,-2.0438245335226197,-1.1604969143422545,0
1.5778621168220102,-3.756492558395391,0.2893072025279477,1
0.997550653077098,-1.28860425704769,-1.7877892991611641,0
3.0825625573879396,-1.811871098128013,-1.0941998831480308,0
1.8937306784620955,-1.7261290936544096,2.251424653339794,1
0.40013495001538435,-2.21231197241116,-0.7538858839475592,0
2.246471227189607,-1.9343807206686328,-0.9770647888211025,0
2.056126466407929,-1.1747510723981907,-1.762304427121288,0
0.8504165156020157,-1.5374301176649103,-1.4626061983818985,0
1.8196245015173123,-0.36809277825192677,-2.7555315343590605,0
1.1009367103316403,-1.3596552037552225,-1.6857566798581267,0
0.47996082273691254,-2.358844981746903,-0.5700390047901587,0
1.7445145682565109,-0.6925879024495695,-2.378727314116226,0
2.5371379200844677,-2.987828396723515,0.34295959885581206,0
2.476878314436594,-1.6127983436131066,-1.3023466403647266,0
2.082395732816236,-2.5261272866579696,-0.21279832586407088,0
1.4970407692821903,-2.6315601744421286,-0.29331891392773723,0
1.8972397534527887,-2.0292351251432486,-0.8180346191559255,0
1.5072275739916534,-0.5938433274238578,-2.496988027659304,0
0.8659685566557475,-0.4474350783663432,-2.809552299584598,0
1.29442712520675,-2.2633561026526814,-0.6288307416990154,0
0.9316520176756155,-2.5983729510413376,-0.3294010015798414,0
1.9016845648025447,-0.31184133929624647,-2.7791378994431013,0
0.4872242860077467,-1.7184616589272026,-1.3288702062070656,0
1.4298984616886077,-1.5086100988109916,-1.5554923671377925,0
1.3357857016270014,-1.53946461094817,-1.4505016200054628,0
1.7650585551734475,-1.3981824500670523,-1.6501774425666675,0
3.4420222590088905,-2.492682739362051,-0.16744459499047348,0
3.404373268221416,-1.0440770545005411,-1.8328650833067686,0
2.513874551793068,-2.2582452099267147,-0.51843036659754,0
2.1843775112506822,-1.542907668975578,-1.419353836017306,0
0.06695668589553927,-1.8494477128678477,-1.3035642225301465,0
2.550790201498146,-2.4122444480025678,-0.3850447185192909,0
2.3911331332100674,-1.942657180986095,-0.8886131890263897,0
1.2706771789103228,-1.998399671417412,-1.0127540503716612,0
1.1193549913863337,-0.2556160764432345,-2.928998111388047,0
2.2975000897793247,-2.3225418088943846,-0.46013934184797156,0
2.765610087718599,-0.35179945758653663,-2.6675779502144703,0
3.4903745936406327,-0.15431038810273856,2.720205407550922,1
0.8286522408301366,-1.1836140467752083,-1.9489060938694194,0
1.5160504667245782,0.7601941575202091,-4.061441239507643,0
-0.19282431621124396,-2.3579925017787327,-0.7865989841741701,0
2.4214370012791124,-1.386436142181474,-1.5711360261356466,0
0.1891949939869928,-2.3224061192312484,-0.6788028517154412,0
2.5240799651296535,-1.7578222745732552,-1.1797973987496708,0
0.9597175037066902,-2.6132089471122404,-0.25561289269744436,1
1.1139481277731558,-0.42455492227432323,-2.808036267475156,0
2.2707627460020428,-2.3854177018110523,-0.3733788556684665,0
1.543641018472413,-3.4281700799210935,0.6738807855142865,0
2.6118749904756338,-2.134977352502818,-0.6783811531167954,0
2.5444232114940566,-1.2193038932283145,-1.580717565834713,0
2.71942650077846,-1.2067504635129727,-1.713560541250071,0
2.278451904380031,-2.6166976829677635,-0.20131242671820782,0
0.1342080934474259,-0.8617038275772392,-2.338068644708186,0
3.874511198564502,0.4315628453835263,-3.4310158977469882,0
0.8962365826578282,-1.1223432130340725,-1.9931084354198085,0
-0.2738490756602412,-1.2810265554823455,-1.9207410645498624,0
